parent,parenttype,parentfield,item_code,qty,uom,stock_qty,stock_uom,include_item_in_manufacturing
BOM-720C2181-R2,BOM,items,B-72,25.0,Kg,25.0,Kg,1
BOM-720C2181-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C2181-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C2181-R2,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-720C2181-R2,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-720C2181-R2,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-720C2181-R2,BOM,items,PC01,0.001,Kg,0.001,Kg,1
BOM-720C2181-R2,BOM,items,PY02,0.001,Kg,0.001,Kg,1
BOM-720C2181-R2,BOM,items,PR01,0.001,Kg,0.001,Kg,1
BOM-720C3001-R1,BOM,items,A45,35.0,Kg,35.0,Kg,1
BOM-720C3001-R1,BOM,items,721M001,26.4,Kg,26.4,Kg,1
BOM-720C3001-R1,BOM,items,G568,34.0,Kg,34.0,Kg,1
BOM-720C3001-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3001-R1,BOM,items,PA0002,0.1,Kg,0.1,Kg,1
BOM-720C3001-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C3001-R1,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-720C3001F-R3,BOM,items,721M003,53.4,Kg,53.4,Kg,1
BOM-720C3001F-R3,BOM,items,G568,32.0,Kg,32.0,Kg,1
BOM-720C3001F-R3,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3001F-R3,BOM,items,PA0002,0.1,Kg,0.1,Kg,1
BOM-720C3001F-R3,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C3001F-R3,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-720C3001F-R3,BOM,items,AD411,10.0,Kg,10.0,Kg,1
BOM-720C3002HS-R2,BOM,items,721M003,65.5,Kg,65.5,Kg,1
BOM-720C3002HS-R2,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3002HS-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3002HS-R2,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-720C3002HS-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C3002HS-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720C3002HSHD-R1,BOM,items,A45,64.6,Kg,64.6,Kg,1
BOM-720C3002HSHD-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3002HSHD-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3002HSHD-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C3002HSHD-R1,BOM,items,AD103,0.2,Kg,0.2,Kg,1
BOM-720C3002HSHD-R1,BOM,items,AD201,0.5,Kg,0.5,Kg,1
BOM-720C3002HSHD-R1,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-720C3002HSHD-R1,BOM,items,H-10,0.2,Kg,0.2,Kg,1
BOM-720C3004HS-R1,BOM,items,A45,65.0,Kg,65.0,Kg,1
BOM-720C3004HS-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3004HS-R1,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-720C3004HS-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C3004HS-R1,BOM,items,AD201,0.5,Kg,0.5,Kg,1
BOM-720C3004HS-R1,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-720C3004HS-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-720C3004HSHD-R3,BOM,items,A45,23.7,Kg,23.7,Kg,1
BOM-720C3004HSHD-R3,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3004HSHD-R3,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-720C3004HSHD-R3,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C3004HSHD-R3,BOM,items,AD201,0.5,Kg,0.5,Kg,1
BOM-720C3004HSHD-R3,BOM,items,BP0800,0.3,Kg,0.3,Kg,1
BOM-720C3004HSHD-R3,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-720C3004HSHD-R3,BOM,items,721M003,45.0,Kg,45.0,Kg,1
BOM-720C3005HS-R1,BOM,items,721M003,60.4,Kg,60.4,Kg,1
BOM-720C3005HS-R1,BOM,items,G568,35.0,Kg,35.0,Kg,1
BOM-720C3005HS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3005HS-R1,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-720C3005HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C3005HS-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720C3005HS-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-720C3031-R1,BOM,items,A45,65.93,Kg,65.93,Kg,1
BOM-720C3031-R1,BOM,items,G568,33.0,Kg,33.0,Kg,1
BOM-720C3031-R1,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-720C3031-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C3031-R1,BOM,items,POB2,0.02,Kg,0.02,Kg,1
BOM-720C3031-R1,BOM,items,AD201,0.5,Kg,0.5,Kg,1
BOM-720C3031-R1,BOM,items,H-10,0.15,Kg,0.15,Kg,1
BOM-720C3031F-R2,BOM,items,A45,49.8,Kg,49.8,Kg,1
BOM-720C3031F-R2,BOM,items,G568,31.5,Kg,31.5,Kg,1
BOM-720C3031F-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3031F-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C3031F-R2,BOM,items,AD103,0.2,Kg,0.2,Kg,1
BOM-720C3031F-R2,BOM,items,AD417,18.0,Kg,18.0,Kg,1
BOM-720C3032F-R1,BOM,items,A45,59.4,Kg,59.4,Kg,1
BOM-720C3032F-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3032F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3032F-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-720C3032F-R1,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-720C3032F-R1,BOM,items,AD417,10.0,Kg,10.0,Kg,1
BOM-720C3034-R1,BOM,items,A45,68.93,Kg,68.93,Kg,1
BOM-720C3034-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3034-R1,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-720C3034-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C3034-R1,BOM,items,POB2,0.02,Kg,0.02,Kg,1
BOM-720C3034-R1,BOM,items,AD201,0.5,Kg,0.5,Kg,1
BOM-720C3034-R1,BOM,items,H-10,0.15,Kg,0.15,Kg,1
BOM-720C3034HS-R0,BOM,items,A45,69.5,Kg,69.5,Kg,1
BOM-720C3034HS-R0,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3034HS-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3034HS-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C3034HS-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720C3034HS-R1,BOM,items,A45,69.5,Kg,69.5,Kg,1
BOM-720C3034HS-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3034HS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3034HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C3034HS-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720C3034HSHD-R1,BOM,items,A45,68.37,Kg,68.37,Kg,1
BOM-720C3034HSHD-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3034HSHD-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3034HSHD-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C3034HSHD-R1,BOM,items,POB2,0.03,Kg,0.03,Kg,1
BOM-720C3034HSHD-R1,BOM,items,AD201,1.0,Kg,1.0,Kg,1
BOM-720C3034HSHD-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-720C3035-R0,BOM,items,A45,70.58,Kg,70.58,Kg,1
BOM-720C3035-R0,BOM,items,G568,28.5,Kg,28.5,Kg,1
BOM-720C3035-R0,BOM,items,AD301,0.1,Kg,0.1,Kg,1
BOM-720C3035-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C3035-R0,BOM,items,POB2,0.02,Kg,0.02,Kg,1
BOM-720C3035-R0,BOM,items,AD201,0.5,Kg,0.5,Kg,1
BOM-720C3035-R0,BOM,items,H-10,0.2,Kg,0.2,Kg,1
BOM-720C3051HS-R1,BOM,items,A45,68.2,Kg,68.2,Kg,1
BOM-720C3051HS-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3051HS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3051HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C3051HS-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-720C3051HS-R1,BOM,items,H-10,0.2,Kg,0.2,Kg,1
BOM-720C3051HS-R1,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-720C3051HS-R1,BOM,items,PG01,0.1,Kg,0.1,Kg,1
BOM-720C3531-R1,BOM,items,A45,54.5,Kg,54.5,Kg,1
BOM-720C3531-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720C3531-R1,BOM,items,AD405A,15.0,Kg,15.0,Kg,1
BOM-720C3531-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C3531-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C3531-R1,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-720C4031-R1,BOM,items,A45,56.08,Kg,56.08,Kg,1
BOM-720C4031-R1,BOM,items,G568,43.0,Kg,43.0,Kg,1
BOM-720C4031-R1,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-720C4031-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C4031-R1,BOM,items,POB2,0.02,Kg,0.02,Kg,1
BOM-720C4031-R1,BOM,items,AD201,0.5,Kg,0.5,Kg,1
BOM-720C4031HS-R1,BOM,items,A45,56.3,Kg,56.3,Kg,1
BOM-720C4031HS-R1,BOM,items,G249,43.0,Kg,43.0,Kg,1
BOM-720C4031HS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C4031HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C4031HS-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-720C4031HS-R1,BOM,items,H-10,0.2,Kg,0.2,Kg,1
BOM-720C4101-R2,BOM,items,721M001,58.897,Kg,58.897,Kg,1
BOM-720C4101-R2,BOM,items,K102A,40.0,Kg,40.0,Kg,1
BOM-720C4101-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-720C4101-R2,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-720C4101-R2,BOM,items,PA0002,0.2,Kg,0.2,Kg,1
BOM-720C4101-R2,BOM,items,PT01,0.02,Kg,0.02,Kg,1
BOM-720C4101-R2,BOM,items,PY03,0.07,Kg,0.07,Kg,1
BOM-720C4101-R2,BOM,items,PC01,0.013,Kg,0.013,Kg,1
BOM-720C4101-R2,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-720C4102-R2,BOM,items,A45,57.42,Kg,57.42,Kg,1
BOM-720C4102-R2,BOM,items,K102A,40.0,Kg,40.0,Kg,1
BOM-720C4102-R2,BOM,items,AD301,0.5,Kg,0.5,Kg,1
BOM-720C4102-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C4102-R2,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-720C4102-R2,BOM,items,PC03,1.88,Kg,1.88,Kg,1
BOM-720C5001-R1,BOM,items,A45,45.5,Kg,45.5,Kg,1
BOM-720C5001-R1,BOM,items,G568,50.0,Kg,50.0,Kg,1
BOM-720C5001-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C5001-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C5001-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-720C5001-R1,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-720C5001F-R0,BOM,items,A45,27.6,Kg,27.6,Kg,1
BOM-720C5001F-R0,BOM,items,G568,50.0,Kg,50.0,Kg,1
BOM-720C5001F-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C5001F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720C5001F-R0,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-720C5001F-R0,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-720C5001F-R0,BOM,items,AD417,20.0,Kg,20.0,Kg,1
BOM-720C5001F-R0,BOM,items,PC01,1.8,Kg,1.8,Kg,1
BOM-720C5031-R1,BOM,items,A45,49.399,Kg,49.399,Kg,1
BOM-720C5031-R1,BOM,items,G568,50.0,Kg,50.0,Kg,1
BOM-720C5031-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C5031-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-720C5031-R1,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-720C5031-R1,BOM,items,POB1,0.001,Kg,0.001,Kg,1
BOM-720C5031HS-R0,BOM,items,A45,49.4,Kg,49.4,Kg,1
BOM-720C5031HS-R0,BOM,items,G568,50.0,Kg,50.0,Kg,1
BOM-720C5031HS-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C5031HS-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-720C5031HS-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-720C6001-R0,BOM,items,A45G,34.7,Kg,34.7,Kg,1
BOM-720C6001-R0,BOM,items,G568,60.0,Kg,60.0,Kg,1
BOM-720C6001-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C6001-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-720C6001-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-720C6001-R0,BOM,items,PE252169,1.5,Kg,1.5,Kg,1
BOM-720C6001-R0,BOM,items,PE0800,3.0,Kg,3.0,Kg,1
BOM-720C6001-R0,BOM,items,PA0002,0.2,Kg,0.2,Kg,1
BOM-720C6031-R0,BOM,items,A45,39.399,Kg,39.399,Kg,1
BOM-720C6031-R0,BOM,items,G568,60.0,Kg,60.0,Kg,1
BOM-720C6031-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720C6031-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-720C6031-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-720C6031-R0,BOM,items,POB1,0.001,Kg,0.001,Kg,1
BOM-720D0001IMF4-R0,BOM,items,A45,66.95,Kg,66.95,Kg,1
BOM-720D0001IMF4-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D0001IMF4-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D0001IMF4-R0,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-720D0001IMF4-R0,BOM,items,AD417,18.0,Kg,18.0,Kg,1
BOM-720D0001IMF4-R0,BOM,items,H8202NLB,10.0,Kg,10.0,Kg,1
BOM-720D0001IMF4-R0,BOM,items,AD8,0.15,Kg,0.15,Kg,1
BOM-720D0001IMF4-R0,BOM,items,AD314,0.3,Kg,0.3,Kg,1
BOM-720D0001IMF4-R0,BOM,items,AD801,0.2,Kg,0.2,Kg,1
BOM-720D0001IMF4-R0,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-720D0001IMF4-R0,BOM,items,BP0800,0.6,Kg,0.6,Kg,1
BOM-720D0001IMF4-R0,BOM,items,AD816,3.0,Kg,3.0,Kg,1
BOM-720D0003F-R0,BOM,items,A45,81.2,Kg,81.2,Kg,1
BOM-720D0003F-R0,BOM,items,AD417,18.0,Kg,18.0,Kg,1
BOM-720D0003F-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D0003F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D0003F-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D0003F-R0,BOM,items,BP0800,0.3,Kg,0.3,Kg,1
BOM-720D0003F-R1,BOM,items,A45,81.2,Kg,81.2,Kg,1
BOM-720D0003F-R1,BOM,items,AD417,18.0,Kg,18.0,Kg,1
BOM-720D0003F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D0003F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D0003F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D0003F-R1,BOM,items,BP0800,0.3,Kg,0.3,Kg,1
BOM-720D0004F-R1,BOM,items,A45,73.05,Kg,73.05,Kg,1
BOM-720D0004F-R1,BOM,items,H8202NLB,8.0,Kg,8.0,Kg,1
BOM-720D0004F-R1,BOM,items,AD417,18.0,Kg,18.0,Kg,1
BOM-720D0004F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D0004F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D0004F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D0004F-R1,BOM,items,AD801,0.1,Kg,0.1,Kg,1
BOM-720D0004F-R1,BOM,items,AD314,0.15,Kg,0.15,Kg,1
BOM-720D0004F-R1,BOM,items,BP0800,0.2,Kg,0.2,Kg,1
BOM-720D0032HS-R0,BOM,items,A45,96.3,Kg,96.3,Kg,1
BOM-720D0032HS-R0,BOM,items,AD201,3.0,Kg,3.0,Kg,1
BOM-720D0032HS-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D0032HS-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D0032HS-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D0032HS-R0,BOM,items,H-11,0.2,Kg,0.2,Kg,1
BOM-720D0033IMF4-R1,BOM,items,A45,68.55,Kg,68.55,Kg,1
BOM-720D0033IMF4-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D0033IMF4-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D0033IMF4-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-720D0033IMF4-R1,BOM,items,AD417,20.0,Kg,20.0,Kg,1
BOM-720D0033IMF4-R1,BOM,items,H8202NLB,8.0,Kg,8.0,Kg,1
BOM-720D0033IMF4-R1,BOM,items,AD8,0.15,Kg,0.15,Kg,1
BOM-720D0033IMF4-R1,BOM,items,AD314,0.3,Kg,0.3,Kg,1
BOM-720D0033IMF4-R1,BOM,items,AD801,0.2,Kg,0.2,Kg,1
BOM-720D0033IMF4-R1,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-720D0033IMF4-R1,BOM,items,AD201,2.0,Kg,2.0,Kg,1
BOM-720D1533-R1,BOM,items,A45,79.4,Kg,79.4,Kg,1
BOM-720D1533-R1,BOM,items,AD405,20.0,Kg,20.0,Kg,1
BOM-720D1533-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D1533-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-720D1533-R1,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-720D2002F-R0,BOM,items,A45,60.95,Kg,60.95,Kg,1
BOM-720D2002F-R0,BOM,items,G568,25.0,Kg,25.0,Kg,1
BOM-720D2002F-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D2002F-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-720D2002F-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-720D2002F-R0,BOM,items,AD413,10.0,Kg,10.0,Kg,1
BOM-720D2002F-R0,BOM,items,BP0800,0.8,Kg,0.8,Kg,1
BOM-720D2002F-R0,BOM,items,AD201,2.0,Kg,2.0,Kg,1
BOM-720D2002F-R0,BOM,items,PT02,0.5,Kg,0.5,Kg,1
BOM-720D2002F-R0,BOM,items,AD801,0.15,Kg,0.15,Kg,1
BOM-720D2002F2-R0,BOM,items,A45,60.05,Kg,60.05,Kg,1
BOM-720D2002F2-R0,BOM,items,G249,25.0,Kg,25.0,Kg,1
BOM-720D2002F2-R0,BOM,items,AD413,10.0,Kg,10.0,Kg,1
BOM-720D2002F2-R0,BOM,items,AD201,4.0,Kg,4.0,Kg,1
BOM-720D2002F2-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D2002F2-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-720D2002F2-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-720D2002F2-R0,BOM,items,BP0800,0.2,Kg,0.2,Kg,1
BOM-720D2002F2-R0,BOM,items,AD801,0.15,Kg,0.15,Kg,1
BOM-720D2003F4-R1,BOM,items,A45,52.1,Kg,52.1,Kg,1
BOM-720D2003F4-R1,BOM,items,G568,25.0,Kg,25.0,Kg,1
BOM-720D2003F4-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D2003F4-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D2003F4-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D2003F4-R1,BOM,items,AD602,0.4,Kg,0.4,Kg,1
BOM-720D2003F4-R1,BOM,items,AD417,20.0,Kg,20.0,Kg,1
BOM-720D2003F4-R1,BOM,items,BP0800,0.5,Kg,0.5,Kg,1
BOM-720D2003F4-R1,BOM,items,PT02,1.5,Kg,1.5,Kg,1
BOM-720D2083F-R1,BOM,items,A45,43.25,Kg,43.25,Kg,1
BOM-720D2083F-R1,BOM,items,H8202NLB,8.0,Kg,8.0,Kg,1
BOM-720D2083F-R1,BOM,items,G249,25.0,Kg,25.0,Kg,1
BOM-720D2083F-R1,BOM,items,AD417,17.0,Kg,17.0,Kg,1
BOM-720D2083F-R1,BOM,items,AD201,3.0,Kg,3.0,Kg,1
BOM-720D2083F-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D2083F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D2083F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D2083F-R1,BOM,items,AD314,0.15,Kg,0.15,Kg,1
BOM-720D2083F-R1,BOM,items,AD601,0.1,Kg,0.1,Kg,1
BOM-720D2083F-R1,BOM,items,PT02,3.0,Kg,3.0,Kg,1
BOM-720D3006HS-R1,BOM,items,A45,53.55,Kg,53.55,Kg,1
BOM-720D3006HS-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720D3006HS-R1,BOM,items,H8202NLB,15.0,Kg,15.0,Kg,1
BOM-720D3006HS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D3006HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D3006HS-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D3006HS-R1,BOM,items,AD314,0.25,Kg,0.25,Kg,1
BOM-720D3006HS-R1,BOM,items,BP0800,0.5,Kg,0.5,Kg,1
BOM-720D3006HS-R1,BOM,items,AD801,0.2,Kg,0.2,Kg,1
BOM-720D3007HS-R1,BOM,items,A45,64.05,Kg,64.05,Kg,1
BOM-720D3007HS-R1,BOM,items,G249,35.0,Kg,35.0,Kg,1
BOM-720D3007HS-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D3007HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D3007HS-R1,BOM,items,AD314,0.25,Kg,0.25,Kg,1
BOM-720D3007HS-R1,BOM,items,BP0800,0.3,Kg,0.3,Kg,1
BOM-720D3022-R1,BOM,items,A45,66.3,Kg,66.3,Kg,1
BOM-720D3022-R1,BOM,items,G568,33.0,Kg,33.0,Kg,1
BOM-720D3022-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D3022-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D3022-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D3022-R1,BOM,items,PR01,0.1,Kg,0.1,Kg,1
BOM-720D3022-R1,BOM,items,PT01,0.1,Kg,0.1,Kg,1
BOM-720D3091HR-R0,BOM,items,A45,69.3,Kg,69.3,Kg,1
BOM-720D3091HR-R0,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720D3091HR-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D3091HR-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D3091HR-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D3091HR-R0,BOM,items,PT01,0.2,Kg,0.2,Kg,1
BOM-720D3091HR-R1,BOM,items,A45,69.3,Kg,69.3,Kg,1
BOM-720D3091HR-R1,BOM,items,G568,30.0,Kg,30.0,Kg,1
BOM-720D3091HR-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D3091HR-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D3091HR-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D3091HR-R1,BOM,items,PT01,0.2,Kg,0.2,Kg,1
BOM-720D4031F4-R0,BOM,items,A45,39.25,Kg,39.25,Kg,1
BOM-720D4031F4-R0,BOM,items,G249,40.0,Kg,40.0,Kg,1
BOM-720D4031F4-R0,BOM,items,AD417,17.0,Kg,17.0,Kg,1
BOM-720D4031F4-R0,BOM,items,AD201,3.0,Kg,3.0,Kg,1
BOM-720D4031F4-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D4031F4-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D4031F4-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D4031F4-R0,BOM,items,AD314,0.15,Kg,0.15,Kg,1
BOM-720D4031F4-R0,BOM,items,AD601,0.1,Kg,0.1,Kg,1
BOM-720D4033-R1,BOM,items,A45,53.13,Kg,53.13,Kg,1
BOM-720D4033-R1,BOM,items,G249,43.0,Kg,43.0,Kg,1
BOM-720D4033-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-720D4033-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-720D4033-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-720D4033-R1,BOM,items,AD314,0.25,Kg,0.25,Kg,1
BOM-720D4033-R1,BOM,items,AD801,0.1,Kg,0.1,Kg,1
BOM-720D4033-R1,BOM,items,AD201,3.0,Kg,3.0,Kg,1
BOM-720D4033-R1,BOM,items,POB1,0.02,Kg,0.02,Kg,1
BOM-720D6001UV-R1,BOM,items,A45,29.25,Kg,29.25,Kg,1
BOM-720D6001UV-R1,BOM,items,G249,60.0,Kg,60.0,Kg,1
